interaction_id,lead_id,customer_id,advisor_id,channel,direction,interaction_at,duration_sec,notes
I0042716,L0009528,C003437,A0104,phone,outbound,2026-06-04T14:43:22,823,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0042717,L0009528,C003437,A0104,showroom_visit,inbound,2026-06-04T14:56:53,572,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0042718,L0009528,C003437,A0104,email,outbound,2026-06-05T15:44:46,,"Rakip markadan araç almış, konuyu kapattık."
I0042719,L0009529,C003469,A0051,whatsapp,outbound,2026-08-25T14:50:31,,"Mevcut aracını takasa vermek istiyor, MINI Aceman için değerleme talep etti."
I0042720,L0009529,C003469,A0051,phone,outbound,2026-08-29T11:55:31,605,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042721,L0009529,C003469,A0051,showroom_visit,inbound,2026-08-29T16:49:09,339,Showroom ziyareti. Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0042722,L0009530,C005550,A0062,phone,outbound,2025-08-20T09:21:09,114,"Cevap yok, sesli mesaj bırakıldı. BMW X1 ilgisi web formundan."
I0042723,L0009530,C005550,A0062,phone,outbound,2025-08-22T13:14:39,510,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042724,L0009530,C005550,A0062,email,outbound,2025-08-26T15:50:54,,"3 kez arandı, ulaşılamadı. Kayıt kapatıldı."
I0042725,L0009531,C000290,A0013,showroom_visit,outbound,2024-11-15T15:08:24,570,"Ulaşıldı. BMW iX1 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0042726,L0009531,C000290,A0013,phone,outbound,2024-11-21T10:51:18,422,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0042727,L0009531,C000290,A0013,whatsapp,inbound,2024-11-25T14:52:17,,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. BMW iX1 xDrive30 M Sport."
I0042728,L0009532,C004306,A0021,email,outbound,2025-03-14T15:01:34,,"Cevap yok, sesli mesaj bırakıldı. BMW iX2 ilgisi web formundan."
I0042729,L0009532,C004306,A0021,showroom_visit,inbound,2025-03-26T13:11:23,575,"Showroom ziyareti. Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042730,L0009532,C004306,A0021,phone,outbound,2025-03-27T16:27:11,391,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042731,L0009532,C004306,A0021,showroom_visit,outbound,2025-03-31T09:07:26,234,"Showroom ziyareti. Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042732,L0009532,C004306,A0021,phone,outbound,2025-04-08T10:47:18,120,"3 kez arandı, ulaşılamadı. Kayıt kapatıldı."
I0042733,L0009533,C005176,A0091,phone,outbound,2026-04-14T09:14:51,399,"İlk temas. Müşteri BMW 2 Serisi Gran Coupe ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0042734,L0009533,C005176,A0091,whatsapp,inbound,2026-04-18T18:47:43,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0042735,L0009533,C005176,A0091,whatsapp,outbound,2026-04-21T13:31:14,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042736,L0009533,C005176,A0091,whatsapp,outbound,2026-04-21T15:51:51,,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0042737,L0009534,C001257,A0034,whatsapp,outbound,2025-09-26T15:11:51,,"Müşteri aradı, BMW X2 sDrive20i M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0042738,L0009534,C001257,A0034,whatsapp,outbound,2025-10-13T13:51:41,,"Müşteri geri dönüş yaptı, sDrive20i M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0042739,L0009534,C001257,A0034,whatsapp,inbound,2025-10-13T14:05:04,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042740,L0009534,C001257,A0034,showroom_visit,inbound,2025-10-14T14:19:05,247,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0042741,L0009535,C001606,A0072,sms,outbound,2026-07-20T15:00:30,,"Ulaşıldı. BMW 1 Serisi için showroom randevusu teklif edildi, uygun günü bildirecek."
I0042742,L0009535,C001606,A0072,whatsapp,inbound,2026-07-22T18:42:24,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0042743,L0009535,C001606,A0072,whatsapp,outbound,2026-07-23T13:21:18,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0042744,L0009535,C001606,A0072,phone,outbound,2026-07-23T15:49:11,140,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0042745,L0009536,C001315,A0032,showroom_visit,outbound,2025-12-06T13:16:19,811,"Müşteri aradı, BMW iX3 50 xDrive için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0042746,L0009536,C001315,A0032,whatsapp,outbound,2025-12-27T11:16:22,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042747,L0009536,C001315,A0032,showroom_visit,outbound,2025-12-27T14:41:18,219,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0042748,L0009536,C001315,A0032,whatsapp,outbound,2026-01-08T14:41:47,,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0042749,L0009537,C003740,A0054,phone,outbound,2025-04-25T12:24:47,99,"Cevap yok, sesli mesaj bırakıldı. Land Rover Range Rover Evoque ilgisi web formundan."
I0042750,L0009537,C003740,A0054,phone,inbound,2025-04-25T15:00:17,319,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0042751,L0009537,C003740,A0054,showroom_visit,outbound,2025-04-28T13:50:28,730,"Showroom ziyareti. Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042752,L0009537,C003740,A0054,phone,inbound,2025-05-01T18:06:11,311,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042753,L0009537,C003740,A0054,showroom_visit,outbound,2025-05-02T11:16:09,68,
I0042754,L0009537,C003740,A0054,showroom_visit,outbound,2025-05-03T12:32:59,676,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042755,L0009537,C003740,A0054,email,outbound,2025-05-06T12:49:40,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0042756,L0009538,C004657,A0023,whatsapp,outbound,2025-09-09T09:32:31,,"Ulaşıldı. BMW 1 Serisi için showroom randevusu teklif edildi, uygun günü bildirecek."
I0042757,L0009538,C004657,A0023,whatsapp,outbound,2025-09-15T14:18:34,,"Teklif iletildi, %6 iskonto ile. Müşteri eşiyle değerlendirecek."
I0042758,L0009538,C004657,A0023,email,outbound,2025-09-15T15:12:03,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042759,L0009538,C004657,A0023,phone,outbound,2025-09-15T15:54:43,669,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042760,L0009538,C004657,A0023,showroom_visit,outbound,2025-09-20T14:34:06,406,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0042761,L0009538,C004657,A0023,email,inbound,2025-09-20T16:33:38,,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. BMW 1 Serisi 118i M Sport."
I0042762,L0009539,C003768,A0092,showroom_visit,outbound,2025-04-14T15:18:34,179,"Mevcut aracını takasa vermek istiyor, Land Rover Range Rover Velar için değerleme talep etti."
I0042763,L0009539,C003768,A0092,email,inbound,2025-04-23T17:27:12,,"Müşteri geri dönüş yaptı, D200 Dynamic SE yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0042764,L0009539,C003768,A0092,whatsapp,inbound,2025-04-25T14:53:39,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0042765,L0009539,C003768,A0092,phone,inbound,2025-04-26T14:15:33,508,"Kredi onayı çıkmadı, alım ertelendi."
I0042766,L0009540,C000056,A0042,whatsapp,outbound,2026-05-20T13:22:35,,"Ulaşıldı. MINI Aceman için showroom randevusu teklif edildi, uygun günü bildirecek."
I0042767,L0009540,C000056,A0042,phone,outbound,2026-05-21T15:30:14,693,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042768,L0009540,C000056,A0042,phone,outbound,2026-05-25T10:59:34,289,"Kredi onayı çıkmadı, alım ertelendi."
I0042769,L0009541,C002384,A0094,whatsapp,outbound,2025-03-22T18:42:18,,"Ulaşıldı. MINI Cooper için showroom randevusu teklif edildi, uygun günü bildirecek."
I0042770,L0009541,C002384,A0094,whatsapp,outbound,2025-04-26T13:23:20,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0042771,L0009541,C002384,A0094,whatsapp,outbound,2025-05-05T13:02:51,,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0042772,L0009542,C003838,A0014,phone,outbound,2026-08-12T15:06:18,284,"Cevap yok, sesli mesaj bırakıldı. MINI Countryman ilgisi web formundan."
I0042773,L0009542,C003838,A0014,whatsapp,inbound,2026-08-17T14:23:01,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0042774,L0009542,C003838,A0014,phone,outbound,2026-08-18T14:41:42,105,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0042775,L0009542,C003838,A0014,phone,outbound,2026-08-20T12:27:04,485,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042776,L0009542,C003838,A0014,phone,outbound,2026-08-21T13:49:35,124,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0042777,L0009542,C003838,A0014,whatsapp,inbound,2026-08-21T17:56:16,,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. MINI Countryman E Favoured."
I0042778,L0009543,C004882,A0043,phone,outbound,2025-11-29T13:42:10,682,"Müşteri aradı, MINI Countryman E Favoured için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0042779,L0009543,C004882,A0043,showroom_visit,outbound,2025-12-05T13:55:13,109,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0042780,L0009543,C004882,A0043,phone,inbound,2025-12-05T15:36:03,144,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042781,L0009543,C004882,A0043,phone,inbound,2025-12-06T15:46:40,584,"Rakip markadan araç almış, konuyu kapattık."
I0042782,L0009544,C001070,A0081,sms,outbound,2026-05-13T15:36:01,,
I0042783,L0009544,C001070,A0081,whatsapp,inbound,2026-06-22T18:19:38,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0042784,L0009545,C005701,A0094,phone,outbound,2026-08-21T10:36:36,827,"Müşteri MINI Countryman ile ilgileniyor, C Favoured donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0042785,L0009545,C005701,A0094,whatsapp,outbound,2026-08-25T14:45:48,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0042786,L0009545,C005701,A0094,phone,outbound,2026-08-26T11:28:07,402,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0042787,L0009545,C005701,A0094,phone,outbound,2026-08-27T14:35:46,222,"Müşteri geri dönüş yaptı, C Favoured yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0042788,L0009545,C005701,A0094,whatsapp,inbound,2026-08-27T15:23:13,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042789,L0009545,C005701,A0094,email,outbound,2026-08-27T16:08:03,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0042790,L0009545,C005701,A0094,whatsapp,outbound,2026-08-31T16:53:30,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0042791,L0009546,C000045,A0021,email,outbound,2026-02-16T15:12:56,,"Cevap yok, sesli mesaj bırakıldı. BMW 5 Serisi ilgisi web formundan."
I0042792,L0009546,C000045,A0021,showroom_visit,outbound,2026-02-26T16:29:12,106,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0042793,L0009547,C000627,A0053,phone,outbound,2025-09-22T09:42:57,114,BMW iX2 için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0042794,L0009547,C000627,A0053,whatsapp,inbound,2025-09-22T13:23:10,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0042795,L0009547,C000627,A0053,showroom_visit,outbound,2025-09-23T18:28:31,844,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0042796,L0009547,C000627,A0053,phone,outbound,2025-10-02T12:28:51,644,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042797,L0009547,C000627,A0053,sms,outbound,2025-10-03T10:05:46,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0042798,L0009547,C000627,A0053,whatsapp,outbound,2025-10-03T14:41:31,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0042799,L0009547,C000627,A0053,whatsapp,inbound,2025-10-04T09:00:17,,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0042800,L0009548,C004803,A0034,email,outbound,2026-04-03T14:07:43,,"Mevcut aracını takasa vermek istiyor, Land Rover Discovery Sport için değerleme talep etti."
I0042801,L0009548,C004803,A0034,phone,inbound,2026-04-07T16:58:15,305,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042802,L0009548,C004803,A0034,phone,outbound,2026-04-15T15:33:31,729,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042803,L0009548,C004803,A0034,phone,outbound,2026-04-20T16:06:09,849,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042804,L0009548,C004803,A0034,email,outbound,2026-04-21T15:02:26,,
I0042805,L0009549,C000357,A0091,whatsapp,outbound,2026-02-09T17:51:38,,"Ulaşıldı. BMW X1 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0042806,L0009549,C000357,A0091,phone,inbound,2026-02-12T16:55:42,189,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0042807,L0009550,C004345,A0073,phone,outbound,2026-07-01T15:11:18,647,"Cevap yok, sesli mesaj bırakıldı. Land Rover Defender ilgisi web formundan."
I0042808,L0009550,C004345,A0073,phone,inbound,2026-07-04T16:44:15,668,"Müşteri geri dönüş yaptı, 110 D250 SE yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0042809,L0009550,C004345,A0073,phone,outbound,2026-07-13T13:33:20,41,"Teklif iletildi, %7 iskonto ile. Müşteri eşiyle değerlendirecek."
I0042810,L0009550,C004345,A0073,phone,inbound,2026-07-16T17:26:43,565,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0042811,L0009550,C004345,A0073,whatsapp,outbound,2026-07-17T16:53:23,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042812,L0009550,C004345,A0073,whatsapp,outbound,2026-07-20T11:38:27,,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0042813,L0009551,C003761,A0122,phone,outbound,2026-03-20T17:11:37,272,"Müşteri MINI Countryman ile ilgileniyor, C Favoured donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0042814,L0009551,C003761,A0122,phone,inbound,2026-04-02T13:00:12,70,"İstediği donanım/renk için teslim süresi uzun, beklemek istemedi."
I0042815,L0009552,C004139,A0072,showroom_visit,outbound,2025-04-14T16:04:17,733,"İlk temas. Müşteri BMW X3 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0042816,L0009552,C004139,A0072,showroom_visit,outbound,2025-04-22T14:52:05,854,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042817,L0009552,C004139,A0072,email,outbound,2025-04-23T15:59:02,,"Mesajlara dönüş yapmıyor, kapatıldı."
I0042818,L0009553,C001127,A0093,showroom_visit,outbound,2026-01-13T12:38:00,219,"Cevap yok, sesli mesaj bırakıldı. BMW iX1 ilgisi web formundan."
I0042819,L0009553,C001127,A0093,phone,outbound,2026-01-14T13:01:46,303,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0042820,L0009553,C001127,A0093,phone,outbound,2026-01-17T11:09:14,763,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0042821,L0009553,C001127,A0093,phone,outbound,2026-01-19T14:48:12,664,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0042822,L0009553,C001127,A0093,email,outbound,2026-01-19T15:00:37,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042823,L0009553,C001127,A0093,phone,outbound,2026-01-19T18:21:48,629,"Kredi onayı çıkmadı, alım ertelendi."
I0042824,L0009554,C000874,A0063,whatsapp,outbound,2024-10-30T15:19:42,,"Müşteri BMW iX1 ile ilgileniyor, eDrive20 M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0042825,L0009554,C000874,A0063,phone,outbound,2025-07-11T14:33:10,664,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042826,L0009554,C000874,A0063,whatsapp,outbound,2025-08-11T14:01:12,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0042827,L0009554,C000874,A0063,phone,inbound,2025-09-08T10:27:07,202,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0042828,L0009554,C000874,A0063,phone,inbound,2025-12-08T14:18:53,393,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042829,L0009554,C000874,A0063,whatsapp,outbound,2026-05-18T13:17:08,,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0042830,L0009554,C000874,A0063,phone,outbound,2026-06-22T16:37:07,674,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0042831,L0009555,C003085,A0061,phone,outbound,2026-08-06T15:58:27,818,"Cevap yok, sesli mesaj bırakıldı. BMW X2 ilgisi web formundan."
I0042832,L0009555,C003085,A0061,whatsapp,outbound,2026-08-07T12:14:50,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0042833,L0009555,C003085,A0061,whatsapp,outbound,2026-08-08T16:03:22,,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0042834,L0009556,C002934,A0023,showroom_visit,outbound,2026-07-02T16:29:17,671,"Ulaşıldı. BMW 3 Serisi için showroom randevusu teklif edildi, uygun günü bildirecek."
I0042835,L0009556,C002934,A0023,email,outbound,2026-07-10T13:22:18,,"Müşteri geri dönüş yaptı, 320d xDrive M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0042836,L0009556,C002934,A0023,phone,inbound,2026-07-10T18:53:57,368,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0042837,L0009556,C002934,A0023,showroom_visit,inbound,2026-07-11T12:21:08,67,"Showroom ziyareti. Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0042838,L0009556,C002934,A0023,whatsapp,outbound,2026-07-13T16:49:43,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0042839,L0009556,C002934,A0023,email,outbound,2026-07-20T16:29:25,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0042840,L0009557,C005072,A0112,phone,outbound,2026-03-03T17:18:50,228,"İlk temas. Müşteri BMW iX1 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
